Date,Open,High,Low,Close,Adj Close,Volume
07 Feb 2025,277.27,278.55,274.71,275.80,267.68,6857900
06 Feb 2025,272.45,276.98,271.19,276.90,268.74,7264400
05 Feb 2025,268.91,270.64,268.33,270.43,262.46,5704400
04 Feb 2025,269.84,269.84,266.83,267.94,260.05,5626000
03 Feb 2025,261.83,268.17,261.70,266.81,258.95,8381400
31 Jan 2025,269.23,270.82,266.96,267.30,259.43,7193800
30 Jan 2025,268.63,269.70,266.62,268.23,260.33,8753500
29 Jan 2025,267.21,270.68,265.61,266.58,258.73,7684900
28 Jan 2025,265.85,267.33,264.83,267.14,259.27,7375400
27 Jan 2025,264.17,265.97,262.26,265.85,258.02,7522300
24 Jan 2025,263.69,267.10,263.01,264.84,257.04,7666300
23 Jan 2025,264.69,266.86,263.81,265.95,258.12,10749700
22 Jan 2025,262.90,263.38,260.25,262.84,255.10,9021900
21 Jan 2025,260.07,264.25,259.50,263.03,255.28,13712100
17 Jan 2025,254.14,260.62,252.14,259.16,251.53,17678100
16 Jan 2025,254.00,257.04,252.33,254.27,246.78,15292300
15 Jan 2025,250.40,253.67,243.68,252.35,244.92,18448500
14 Jan 2025,242.66,247.72,242.19,247.47,240.18,12407400
13 Jan 2025,239.67,244.54,239.00,244.21,237.02,10005300
10 Jan 2025,243.09,243.81,238.74,239.87,232.80,10256800
08 Jan 2025,242.75,244.25,240.50,243.13,235.97,8675300
07 Jan 2025,242.14,245.26,240.90,243.17,236.01,8753400
06 Jan 2025,243.70,245.69,240.58,240.85,233.76,9917800
03 Jan 2025,243.89,244.88,240.26,243.28,234.90,9491100
02 Jan 2025,240.92,243.28,239.45,240.00,231.73,9220900
31 Dec 2024,240.05,241.44,239.03,239.71,231.45,4871000
30 Dec 2024,238.77,240.84,237.11,239.32,231.08,5723800
27 Dec 2024,242.72,243.39,240.04,241.17,232.86,5730200
26 Dec 2024,241.43,243.26,240.79,243.14,234.77,4451800
24 Dec 2024,239.43,242.49,239.07,242.31,233.96,3729100
23 Dec 2024,236.07,238.62,234.88,238.39,230.18,8611500
20 Dec 2024,231.92,239.21,231.59,237.60,229.42,32348400
19 Dec 2024,232.27,236.36,232.27,232.96,224.94,11790800
